1,3238.908815,905.6216343,685.8220593
2,3239.327669,902.8106029,637.3909517
3,3232.082075,904.9024264,593.8973145
4,3197.761256,871.2564181,586.5699279
5,3160.841227,858.0202933,638.0445163
6,3154.218793,861.280911,596.3166
7,3192.604101,863.2631792,547.6627157
8,3197.142384,854.4338439,506.8768535
9,3146.261445,863.0519713,546.2863002
10,3193.348962,845.339876,461.8558629
11,3146.444088,854.2472933,506.1139124
12,3110.237954,850.65023,506.8827958
13,3199.433423,851.5925675,412.3726404
14,3149.321305,845.7991186,464.0805994
15,3149.233159,851.5490152,410.2824956
16,3108.406191,851.4210786,409.6407922
17,3059.993119,851.2734144,408.8335945
18,3018.416722,851.1369477,408.2508146
19,2968.514383,850.9813538,407.4575278
20,2928.486606,850.8549605,406.8393772
21,2878.460207,850.6968659,406.068296
22,2838.433924,850.5707078,405.4475321
23,2788.409313,850.4129835,404.6723075
24,2748.371214,850.2867009,404.052359
25,2698.310943,850.1288632,403.2765928
26,2615.070413,841.0887572,436.4639356
27,2509.417152,839.350949,425.8517737
28,2292.736663,851.4834871,461.4094925
29,3263.835017,925.884873,628.1967599
30,3257.068693,908.671507,574.0093876
31,3234.625106,901.4845506,546.2501474
32,3234.270971,898.0074466,526.4945026
33,3233.916843,894.5303765,506.7390907
34,3232.547989,873.6194916,474.6667501
35,3231.953244,865.639441,456.6267087
36,3230.892048,856.1845104,418.0666074
37,3179.622639,852.4541904,401.4962116
38,3119.443995,852.2640797,400.5678799
39,3059.266217,852.0739722,399.639556
40,2999.088034,851.8838626,398.7112349
41,2938.909484,851.6937519,397.7829076
42,2878.731467,851.5036433,396.8545841
43,2818.55254,851.3135312,395.9262532
44,2758.374921,851.1234234,394.9979399
45,2698.196575,850.9333128,394.0696225
46,2638.017677,850.7432017,393.141282
47,2577.839494,850.5530902,392.2129826
48,2517.661192,850.3629816,391.2846439
49,2457.48284,850.1728733,390.3562991
50,2397.304551,849.9827635,389.4279752
51,2337.126229,849.7926532,388.4996544
52,2276.996032,849.5418851,388.2676158
53,2260.235416,859.5629562,418.2612931
54,2257.696834,862.676101,437.9169163
55,2255.332515,868.8482657,456.6182207
56,2346.518948,826.1942432,464.8974343
57,2384.094573,823.1573008,466.8671304
58,3101.900256,780.381372,724.6802824
59,3162.119885,817.9819171,681.8834591
60,3148.0947,777.25,732.8265913
61,3152.114392,816.5438071,642.137359
62,3141.331476,777.25,683.7698673
63,3110.125662,777.25,685.8917418
64,3139.528561,779.8047912,636.5689846
65,3141.74631,812.7529223,594.3576533
66,3100.079361,777.25,637.6459038
67,3107.248233,777.25,593.9537277
68,3116.937105,815.4514334,541.6421123
69,3100.165073,777.25,554.761029
70,3092.491405,820.6839811,510.4958113
71,3062.038193,777.25,549.0339761
72,3068.118704,807.4926807,495.0769797
73,3056.315566,777.25,509.1256152
74,3014.959066,813.482551,467.4093685
75,2967.226425,811.4757128,460.2103593
76,2927.328179,810.2440065,460.436251
77,2876.153425,809.6696701,460.5901439
78,2836.47998,812.3749733,459.8652601
79,2788.096362,811.9342241,459.9833585
80,2747.397594,810.5263448,460.3605986
81,2696.721222,809.255885,460.7010173
82,2655.088017,810.9539063,460.2460339
83,2615.588352,810.6974561,460.3147495
84,2564.744642,811.4624806,460.1097618
85,2514.954609,811.3331045,460.144428
86,2475.3913,811.3079837,460.1511591
87,2429.987008,811.4148711,460.7147237
88,2651.971197,778.4539478,815.411428
89,2612.650655,779.7557401,770.0561507
90,3018.652955,781.0467825,818.9906581
91,2972.166792,780.5884206,819.0040826
92,2922.677633,779.9839847,822.0217566
93,2882.543745,779.669352,819.9420716
94,2921.285945,781.7778878,775.4069724
95,2875.697561,781.3038421,776.0528752
96,2831.454925,779.2326013,818.2291733
97,2831.994164,783.9153113,775.0341673
98,2791.544293,778.8891151,816.9502698
99,2791.852094,780.4766043,776.0901494
100,2741.087601,779.9457169,776.8872301
101,2653.059775,781.6620716,778.1203666
102,2613.401095,780.5770183,728.1765585
103,2568.775959,779.9054405,734.1610872
104,2520.257969,779.7160716,726.7216425
105,2701.018121,777.7735866,822.7252017
106,2741.177301,778.1009424,824.4832053
107,3012.767569,797.2495337,696.5034423
108,3062.039626,781.6382997,638.0765244
109,3020.428779,797.25,624.7304021
110,2935.259135,797.001597,683.0421325
111,2949.600904,797.25,627.1311137
112,3013.327128,783.25,548.0533127
113,2853.338856,797.2040793,679.9064931
114,2855.176649,797.25,610.5219176
115,2970.811524,781.4064399,503.1578201
116,2948.071336,783.25,520.6015146
117,2764.34039,797.25,676.7091194
118,2922.651812,780.7487179,501.7471589
119,2755.68295,797.25,619.5954783
120,2853.741758,783.25,534.5811456
121,2883.659885,781.0876716,502.2279984
122,2683.045969,797.1181503,680.7658178
123,2832.977015,781.2193167,502.4282604
124,2748.844863,791.9244788,550.3046933
125,2675.165933,797.25,615.3890492
126,2589.788739,796.738418,682.9851805
127,2786.28814,781.2693071,503.8173902
128,2667.982373,786.5450487,544.6858617
